,3,5,7,9,11,13,15,17,19
3,4.407219552993775,5.1914557933807375,5.409149789810181,6.128630924224853,6.300147247314453,6.40323920249939,6.937158441543579,7.498674201965332,8.507724380493164
5,6.683385181427002,5.78685245513916,6.361484003067017,6.7657805442810055,7.424565410614013,8.195168399810791,8.630582427978515,9.894568014144898,9.70729751586914
7,5.967567825317383,6.243255996704102,6.5549369812011715,7.291623783111572,8.28133158683777,9.025662994384765,10.180090475082398,11.910616540908814,13.066169214248657
9,8.111076545715331,6.592025279998779,7.63855357170105,10.331636142730712,10.624588775634766,11.744710159301757,15.418411350250244,17.155159091949464,17.777052402496338
11,8.777025365829468,7.2310483932495115,8.524285650253296,10.10727562904358,11.990414953231811,15.391100645065308,19.54428482055664,22.990985441207886,26.86492280960083
13,11.09708662033081,8.753589153289795,11.45125641822815,14.073830127716064,17.17918152809143,20.42847557067871,24.421138572692872,29.78585057258606,32.30726180076599
15,13.151394987106324,10.119644165039062,12.927303171157837,19.694995212554932,19.601696395874022,20.80279321670532,23.52632884979248,30.77050542831421,34.01476798057556
17,19.136266803741456,18.51960883140564,23.67094740867615,30.95218620300293,40.08999419212341,29.23646459579468,29.799737548828126,31.63233757019043,40.56929521560669
19,16.133467197418213,15.132041406631469,16.0013475894928,23.22804880142212,26.064801597595213,28.750310945510865,32.42064642906189,41.79719080924988,47.013699245452884
